end_mvt,exercise,gyroX_max,gyroX_mean,gyroX_min,gyroX_std,gyroY_max,gyroY_mean,gyroY_min,gyroY_std,gyroZ_max,gyroZ_mean,gyroZ_min,gyroZ_std,highAccelX_max,highAccelX_mean,highAccelX_min,highAccelX_std,highAccelY_max,highAccelY_mean,highAccelY_min,highAccelY_std,highAccelZ_max,highAccelZ_mean,highAccelZ_min,highAccelZ_std,lowAccelX_max,lowAccelX_mean,lowAccelX_min,lowAccelX_std,lowAccelY_max,lowAccelY_mean,lowAccelY_min,lowAccelY_std,lowAccelZ_max,lowAccelZ_mean,lowAccelZ_min,lowAccelZ_std,start_mvt
2902.0,burpees_normal_speed_10_TM06L_1534060644190.txt,4716.0,972.6451612903226,-1982.0,1835.2787707046466,9742.0,2688.1182795698924,-9440.0,3621.5270015304864,4110.0,-279.39784946236557,-4084.0,2105.271567424027,12.0,-497.9462365591398,-1593.0,193.71451235120503,1178.0,584.4193548387096,184.0,225.96346004053905,1246.0,510.8494623655914,287.0,230.85912070749612,4120.0,-982.2903225806451,-11930.0,1938.175596548853,7780.0,1847.494623655914,-2160.0,2260.601101398629,8460.0,1108.47311827957,-1138.0,2310.4926521123525,2809.0
705.0,burpees_normal_speed_10_TM06R_1534060644190.txt,1736.0,-815.5301204819277,-6000.0,2058.773826034472,8188.0,2528.855421686747,-5148.0,3149.2071945891325,5532.0,163.74698795180723,-3640.0,2435.9806751775304,793.0,-328.67469879518075,-1018.0,242.85984658594685,1226.0,643.289156626506,132.0,227.90950975570308,978.0,537.5542168674699,160.0,182.95702900874974,11932.0,714.2650602409639,-6180.0,2429.8840084950425,8266.0,2436.2168674698796,-2682.0,2280.9802826758328,5788.0,1377.987951807229,-2400.0,1830.7531936202195,622.0
706.0,burpees_normal_speed_10_TM06R_1534060644190.txt,1736.0,-818.2530120481928,-6000.0,2056.2824663809433,8188.0,2540.7831325301204,-5148.0,3142.875889187158,5532.0,127.8433734939759,-3640.0,2463.9535228923955,793.0,-325.4096385542169,-1018.0,244.8863866060948,1226.0,640.3132530120482,132.0,230.188572098301,978.0,537.6144578313254,160.0,182.91233614836165,11932.0,746.8192771084338,-6180.0,2450.1200624866265,8266.0,2406.4578313253014,-2682.0,2303.7957348329005,5788.0,1378.5903614457832,-2400.0,1830.3074047830123,623.0
823.0,burpees_normal_speed_10_TM06R_1534060644190.txt,3223.0,955.1927710843373,-3752.0,1207.5410557867256,2594.0,-2382.156626506024,-9610.0,3192.752858683613,2415.0,-835.8072289156627,-5564.0,2160.7196433180025,142.0,-313.1807228915663,-668.0,123.07048789094387,2058.0,664.144578313253,187.0,253.7704038428995,1820.0,506.0120481927711,-228.0,234.9026001567201,5426.0,870.6746987951807,-2684.0,1232.002802384698,16585.0,2644.89156626506,-2135.0,2538.284421646224,14200.0,1062.5060240963855,-6282.0,2350.100503162209,740.0
824.0,burpees_normal_speed_10_TM06R_1534060644190.txt,3223.0,968.277108433735,-3752.0,1200.471059100501,2594.0,-2337.879518072289,-9610.0,3204.669449099237,2415.0,-855.0120481927711,-5564.0,2142.44767414246,142.0,-313.8192771084337,-668.0,123.0547314853617,2058.0,666.710843373494,187.0,252.16929708666459,1820.0,506.2530120481928,-228.0,234.78198726839113,5426.0,864.3855421686746,-2684.0,1231.8401843536449,16585.0,2670.578313253012,-2135.0,2522.2778570776927,14200.0,1064.867469879518,-6282.0,2348.910535063812,741.0
956.0,burpees_normal_speed_10_TM06R_1534060644190.txt,2900.0,-611.6144578313254,-4720.0,1906.5851086101002,8548.0,2288.3373493975905,-2447.0,2863.436841165544,6010.0,467.5421686746988,-3562.0,2721.2777948263115,736.0,-345.3975903614458,-1314.0,254.72447763479258,1150.0,621.4698795180723,119.0,226.73366439392606,987.0,553.2650602409639,-210.0,217.46729971941164,11369.0,547.3132530120482,-9149.0,2549.287810291389,7500.0,2217.710843373494,-2812.0,2268.563451808432,5872.0,1535.6265060240964,-6100.0,2175.881703601864,873.0
1077.0,burpees_normal_speed_10_TM06R_1534060644190.txt,3194.0,1003.5783132530121,-2792.0,1115.1700856872706,3950.0,-2233.0,-6997.0,2796.6129121649647,2330.0,-862.6867469879518,-4388.0,1827.8240090317634,551.0,-318.69879518072287,-775.0,142.42984879511386,2017.0,651.433734939759,210.0,238.8814479300316,1344.0,520.2289156626506,-86.0,215.0003587802568,9511.0,815.6746987951807,-3756.0,1425.8687818773965,16174.0,2517.5662650602408,-1908.0,2389.845862938481,9448.0,1204.867469879518,-4864.0,2151.6924182395064,994.0
1078.0,burpees_normal_speed_10_TM06R_1534060644190.txt,3194.0,1017.4939759036145,-2792.0,1105.2865247493683,3950.0,-2171.240963855422,-6997.0,2794.5360214845446,2330.0,-886.4939759036145,-4388.0,1798.4172334847592,551.0,-317.7831325301205,-775.0,141.922947850772,2017.0,653.6987951807229,210.0,237.66361424314843,1344.0,520.1807228915662,-86.0,215.02876407578327,9511.0,824.9156626506024,-3756.0,1420.7638893869157,16174.0,2540.1807228915663,-1908.0,2377.704694297086,9448.0,1204.3614457831325,-4864.0,2151.9912876008766,995.0
1209.0,burpees_normal_speed_10_TM06R_1534060644190.txt,1740.0,-893.4698795180723,-5639.0,1983.1907607675787,7659.0,2401.987951807229,-3200.0,2666.97108955759,4348.0,170.3012048192771,-3690.0,2336.3208816059064,620.0,-357.7951807228916,-843.0,217.35863132306864,996.0,623.433734939759,188.0,187.82816438404572,996.0,551.843373493976,94.0,197.44233378120447,10200.0,422.9277108433735,-4437.0,2175.392248247414,5960.0,2237.759036144578,-2120.0,1879.0115369157463,5960.0,1520.7951807228915,-3061.0,1976.263817674569,1126.0
1336.0,burpees_normal_speed_10_TM06R_1534060644190.txt,3420.0,1100.8192771084337,-4019.0,1273.0626615024362,3575.0,-2052.397590361446,-6968.0,2316.778592639184,2640.0,-622.8072289156627,-2933.0,1464.2189914999249,79.0,-357.12048192771084,-992.0,125.64733821201672,1862.0,666.9879518072289,109.0,234.17527800491789,1939.0,538.566265060241,-138.0,256.60390814900603,4797.0,430.93975903614455,-5922.0,1258.1373121908318,14626.0,2673.3012048192772,-2914.0,2342.6408057477843,15398.0,1388.686746987952,-5384.0,2567.6831158853506,1253.0
1337.0,burpees_normal_speed_10_TM06R_1534060644190.txt,3420.0,1102.2650602409637,-4019.0,1272.4169922069607,3575.0,-1978.8192771084337,-6968.0,2282.8443487455447,2640.0,-652.4698795180723,-2933.0,1422.2237769221367,79.0,-357.04819277108436,-992.0,125.650881376123,1862.0,669.5180722891566,109.0,232.31692826226467,1939.0,537.6385542168674,-138.0,256.97910033238173,4797.0,431.66265060240966,-5922.0,1258.172031328498,14626.0,2698.6867469879517,-2914.0,2323.9252429504304,15398.0,1379.301204819277,-5384.0,2571.470779368273,1254.0
1467.0,burpees_normal_speed_10_TM06R_1534060644190.txt,1100.0,-888.6265060240963,-5320.0,1695.9376693479194,7819.0,2558.5421686746986,-2894.0,2795.5877574824012,5286.0,139.50602409638554,-4498.0,2545.822682564681,780.0,-347.5903614457831,-940.0,234.85574379556957,1031.0,637.6144578313254,184.0,193.94805888309256,946.0,541.5301204819277,-74.0,193.91941608655682,11806.0,524.5903614457832,-5401.0,2350.646372114537,6310.0,2379.5060240963853,-2160.0,1939.847953392312,5464.0,1418.1927710843374,-4740.0,1939.895342021287,1384.0
1468.0,burpees_normal_speed_10_TM06R_1534060644190.txt,1100.0,-897.2409638554217,-5320.0,1689.9402326735747,7819.0,2564.0602409638554,-2894.0,2791.428384027797,5286.0,98.1566265060241,-4498.0,2585.5741612766883,780.0,-344.2289156626506,-940.0,236.86681064040232,1031.0,637.144578313253,184.0,194.0531818311244,946.0,541.4096385542168,-74.0,194.0102484183018,11806.0,558.1204819277109,-5401.0,2370.7613904973514,6310.0,2374.7951807228915,-2160.0,1940.893952689391,5464.0,1416.9397590361446,-4740.0,1940.8415219692567,1385.0
1588.0,burpees_normal_speed_10_TM06R_1534060644190.txt,3686.0,1042.9638554216867,-3726.0,1371.2819126800625,4046.0,-2320.722891566265,-8460.0,2754.3463007083337,2570.0,-731.2289156626506,-5090.0,2056.661219984428,426.0,-334.0240963855422,-694.0,142.30232124528212,2064.0,659.5903614457832,216.0,264.3684160752953,1983.0,481.96385542168673,-351.0,242.35699559076838,8268.0,661.6265060240963,-2948.0,1425.0997201808702,16640.0,2598.4939759036147,-1846.0,2644.1749525780847,15834.0,821.6506024096385,-7516.0,2425.156240547546,1505.0
1589.0,burpees_normal_speed_10_TM06R_1534060644190.txt,3686.0,1052.9156626506024,-3726.0,1365.0167622022645,4046.0,-2280.0963855421687,-8460.0,2766.2704778185,2570.0,-758.0722891566265,-5090.0,2029.8442375849659,426.0,-332.65060240963857,-694.0,141.48260547527283,2064.0,661.4939759036145,216.0,263.3640424691775,1983.0,482.4096385542169,-351.0,242.17691759984152,8268.0,675.4578313253012,-2948.0,1416.8775641306142,16640.0,2617.5542168674697,-1846.0,2634.1379126303145,15834.0,826.156626506024,-7516.0,2423.329580485654,1506.0
1590.0,burpees_normal_speed_10_TM06R_1534060644190.txt,3686.0,1066.3855421686746,-3726.0,1355.2266107989801,4046.0,-2231.5060240963853,-8460.0,2775.4525993179614,2570.0,-786.0843373493976,-5090.0,2000.939280686846,426.0,-331.2409638554217,-694.0,140.53595932171342,2064.0,663.4216867469879,216.0,262.4254653988502,1983.0,483.0843373493976,-351.0,241.86723856932983,8268.0,689.6265060240963,-2948.0,1407.386452646799,16640.0,2636.867469879518,-1846.0,2624.7650987631228,15834.0,832.9638554216867,-7516.0,2420.199762193514,1507.0
1720.0,burpees_normal_speed_10_TM06R_1534060644190.txt,1090.0,-939.2048192771084,-5112.0,1729.314031202279,7176.0,2569.2048192771085,-3396.0,2642.4677802638557,4763.0,199.6144578313253,-3950.0,2424.1237784913046,640.0,-344.65060240963857,-943.0,216.1682629249126,977.0,638.4698795180723,272.0,168.6596614450705,1007.0,546.289156626506,141.0,179.3370943713897,10408.0,555.0,-5430.0,2163.2167274122344,5773.0,2387.759036144578,-1280.0,1687.3968014721884,6076.0,1464.6385542168675,-2592.0,1795.4396063245515,1637.0
1844.0,burpees_normal_speed_10_TM06R_1534060644190.txt,3514.0,1113.8192771084337,-2626.0,1213.7800072357943,1772.0,-2301.9397590361446,-7370.0,2459.098602201864,2485.0,-712.7831325301205,-3366.0,1551.258616046454,144.0,-321.3614457831325,-583.0,113.05875639632791,1747.0,655.9638554216867,290.0,210.29041740708763,1402.0,516.722891566265,33.0,192.73615943177992,5445.0,789.3734939759037,-1838.0,1131.740346749021,13472.0,2562.156626506024,-1102.0,2103.6716362630714,10028.0,1169.7951807228915,-3670.0,1929.1111485321746,1761.0
1845.0,burpees_normal_speed_10_TM06R_1534060644190.txt,3514.0,1126.7831325301204,-2626.0,1203.3317776195775,1772.0,-2236.6626506024095,-7370.0,2457.977947851566,2485.0,-738.9879518072289,-3366.0,1518.504330679401,144.0,-320.96385542168673,-583.0,112.82594470948868,1747.0,658.1686746987951,290.0,208.90018735044598,1402.0,516.1204819277109,33.0,193.10097179217405,5445.0,793.4698795180723,-1838.0,1129.3218484986141,13472.0,2584.156626506024,-1102.0,2089.8209660855928,10028.0,1163.710843373494,-3670.0,1932.7988711566454,1762.0
1973.0,burpees_normal_speed_10_TM06R_1534060644190.txt,1622.0,-889.7710843373494,-4858.0,1674.0996293261,7720.0,2711.578313253012,-2511.0,2701.4942799128776,4440.0,279.33734939759034,-3822.0,2325.8358805694156,691.0,-338.7831325301205,-810.0,215.17378388873124,993.0,641.8072289156627,265.0,176.7149736109677,928.0,551.4216867469879,92.0,182.0614423546132,10916.0,613.5180722891566,-4106.0,2153.9711615788433,5938.0,2420.5542168674697,-1352.0,1767.8853445675936,5285.0,1516.7590361445782,-3087.0,1821.6984141070209,1890.0
2094.0,burpees_normal_speed_10_TM06R_1534060644190.txt,3718.0,1044.879518072289,-2900.0,1426.719624784809,2668.0,-2353.855421686747,-7340.0,2617.49209299493,2569.0,-634.6746987951807,-4226.0,1769.6820239973506,127.0,-338.06024096385545,-588.0,101.00257777410634,1813.0,659.6144578313254,223.0,233.38389975846826,1655.0,504.72289156626505,66.0,204.62102467214444,5276.0,621.4457831325301,-1888.0,1012.5246790489705,14135.0,2599.132530120482,-1775.0,2334.2696239602487,12550.0,1049.1927710843374,-3340.0,2047.39474822738,2011.0
2095.0,burpees_normal_speed_10_TM06R_1534060644190.txt,3718.0,1068.7951807228915,-2900.0,1406.3608092627403,2668.0,-2300.6385542168673,-7340.0,2625.644128071421,2569.0,-658.0361445783133,-4226.0,1743.2301000167668,127.0,-337.10843373493975,-588.0,100.50615950645218,1813.0,661.144578313253,223.0,232.6668890951664,1655.0,504.68674698795184,66.0,204.6418005431265,5276.0,631.0602409638554,-1888.0,1007.4829702536716,14135.0,2614.4939759036147,-1775.0,2327.069115356524,12550.0,1048.7951807228915,-3340.0,2047.6246128376274,2012.0
2496.0,burpees_normal_speed_10_TM06R_1534060644190.txt,1332.0,-1010.0963855421687,-6228.0,1902.616680915778,7980.0,2586.0602409638554,-3310.0,2899.890890922208,4993.0,367.6265060240964,-3650.0,2325.841314925782,734.0,-347.66265060240966,-1028.0,233.55948096574068,1058.0,642.1325301204819,206.0,205.3240016077111,958.0,528.5783132530121,78.0,183.3319740107578,11346.0,524.855421686747,-6280.0,2337.4186102044287,6588.0,2424.3614457831327,-1946.0,2055.303090688331,5584.0,1288.2048192771085,-3223.0,1834.934688536898,2413.0
2497.0,burpees_normal_speed_10_TM06R_1534060644190.txt,1332.0,-1006.7831325301205,-6228.0,1905.0140390507129,7980.0,2602.6867469879517,-3310.0,2888.876137825965,4993.0,340.1566265060241,-3650.0,2351.92253212562,734.0,-344.421686746988,-1028.0,234.93948989940654,1058.0,641.8192771084338,206.0,205.3780063140156,958.0,528.6746987951807,78.0,183.25020270402626,11346.0,557.2048192771084,-6280.0,2351.1970368980037,6588.0,2421.2289156626507,-1946.0,2055.8472784534406,5584.0,1289.1686746987953,-3223.0,1834.1164073177376,2414.0
2626.0,burpees_normal_speed_10_TM06R_1534060644190.txt,3616.0,1114.8433734939758,-2482.0,1307.2371860281598,3954.0,-1713.578313253012,-7647.0,2299.977540295864,1612.0,-863.6867469879518,-2768.0,994.5616993664123,387.0,-327.3614457831325,-795.0,124.17076934149932,1358.0,657.4698795180723,341.0,146.12251269342093,1391.0,538.3975903614457,55.0,207.84186881652894,7874.0,729.5421686746988,-3950.0,1242.5707841760657,9584.0,2578.156626506024,-595.0,1461.465114208005,9915.0,1386.6385542168675,-3454.0,2080.4939937446684,2543.0
2768.0,burpees_normal_speed_10_TM06R_1534060644190.txt,1620.0,-1070.6144578313254,-5508.0,1938.8189064436995,8270.0,2431.3253012048194,-3015.0,2964.948484348395,3942.0,308.34939759036143,-3133.0,1855.9180190691966,663.0,-344.30120481927713,-759.0,204.2472040552437,940.0,616.3012048192771,285.0,170.7591896566309,953.0,552.0,202.0,181.52309535246874,10638.0,557.9156626506024,-3592.0,2044.2394089472868,5404.0,2165.0361445783133,-1156.0,1709.9568632826365,5536.0,1521.9036144578313,-1980.0,1817.1822170901648,2685.0
2769.0,burpees_normal_speed_10_TM06R_1534060644190.txt,1620.0,-1061.4819277108434,-5508.0,1948.0799262503713,8270.0,2493.0361445783133,-3015.0,2968.0399562008033,3942.0,273.33734939759034,-3210.0,1894.618387968151,663.0,-341.0722891566265,-759.0,206.296127621255,940.0,615.6265060240963,285.0,170.90695734624313,953.0,552.722891566265,202.0,181.0170665214324,10638.0,590.1807228915662,-3592.0,2064.697238447596,5404.0,2158.265060240964,-1156.0,1711.4258004218855,5536.0,1529.1807228915663,-1980.0,1812.093925206473,2686.0
563.0,burpees_normal_speed_10_TM07L_1534060644190.txt,1390.0,-330.4761904761905,-2050.0,1091.615846661282,3960.0,1030.2063492063492,-932.0,1494.8196909146382,1128.0,-218.04761904761904,-1118.0,760.3999675164896,246.0,-395.8412698412698,-775.0,115.61632968004162,1332.0,670.6825396825396,480.0,124.40501304555751,1123.0,399.984126984127,-438.0,173.6110309472421,6460.0,39.888888888888886,-3750.0,1157.0580060613559,9320.0,2710.5238095238096,803.0,1243.070338460156,7238.0,0.5079365079365079,-8380.0,1737.9560378364363,500.0
732.0,burpees_normal_speed_10_TM07L_1534060644190.txt,6972.0,2264.6984126984125,-319.0,2244.2062871293692,8054.0,1341.904761904762,-2510.0,2909.4605403656365,8698.0,1650.3174603174602,-1854.0,3139.9922273655434,-400.0,-589.1746031746031,-1158.0,206.83221653362168,1021.0,577.3174603174604,367.0,167.72383459192724,946.0,521.6190476190476,279.0,196.15895698522144,8.0,-1896.2380952380952,-7580.0,2067.912885123749,6214.0,1776.1904761904761,-338.0,1677.9684611702417,5460.0,1217.3015873015872,-1210.0,1964.7963748630186,669.0
733.0,burpees_normal_speed_10_TM07L_1534060644190.txt,6972.0,2232.5079365079364,-328.0,2266.867078313691,8054.0,1312.952380952381,-2750.0,2941.293995618866,8698.0,1644.3809523809523,-1854.0,3142.3933627225842,-400.0,-587.952380952381,-1158.0,207.26447407112866,1021.0,578.5396825396825,367.0,168.4226466839499,946.0,521.0793650793651,279.0,196.38345485688413,8.0,-1884.0,-7580.0,2072.2358269706288,6214.0,1788.3809523809523,-338.0,1684.9207450354131,5460.0,1211.7777777777778,-1210.0,1967.0819754671854,670.0
779.0,burpees_normal_speed_10_TM07L_1534060644190.txt,1819.0,210.44444444444446,-1010.0,688.729540478928,3240.0,-75.87301587301587,-2750.0,1296.8376486055445,830.0,64.98412698412699,-638.0,406.54256183417414,491.0,-430.6190476190476,-665.0,136.14714864054005,1277.0,653.4285714285714,441.0,178.65390169224335,1008.0,406.63492063492066,-241.0,175.93559136589673,8910.0,-309.3015873015873,-2650.0,1362.3485963220521,8773.0,2537.2380952380954,412.0,1785.4530708486193,6080.0,66.22222222222223,-6413.0,1760.6795466381213,716.0
791.0,burpees_normal_speed_10_TM07L_1534060644190.txt,1819.0,180.9206349206349,-1010.0,670.7605289132459,3240.0,-234.11111111111111,-2750.0,1262.1745842012444,830.0,111.58730158730158,-571.0,336.64112388085096,491.0,-419.26984126984127,-665.0,133.61586808763812,1277.0,680.6507936507936,455.0,156.60698278113773,1008.0,379.57142857142856,-241.0,165.14926916577858,8910.0,-195.31746031746033,-2650.0,1336.8123595666746,8773.0,2809.5714285714284,553.0,1564.9387776779593,6080.0,-205.87301587301587,-6413.0,1652.413254685435,728.0
960.0,burpees_normal_speed_10_TM07L_1534060644190.txt,4541.0,1587.1587301587301,-679.0,1703.3621705543956,6758.0,593.1269841269841,-4230.0,2127.828443940149,6615.0,1389.6031746031747,-1170.0,2242.031362472956,137.0,-514.6984126984127,-1420.0,225.26533708987284,1586.0,735.7777777777778,475.0,234.64643577260773,1285.0,510.87301587301585,-1033.0,264.87291487486254,5370.0,-1149.4285714285713,-10200.0,2253.780807058947,11860.0,3361.285714285714,752.0,2347.0630132185274,8850.0,1109.952380952381,-14330.0,2650.0632702646044,897.0
969.0,burpees_normal_speed_10_TM07L_1534060644190.txt,4541.0,997.8253968253969,-679.0,1439.6375948501372,4104.0,-120.96825396825396,-4230.0,1228.456951971416,6615.0,813.3174603174604,-1170.0,1983.1564269422822,137.0,-476.74603174603175,-1420.0,209.17518265905875,1586.0,727.5396825396825,500.0,232.31567965335617,1285.0,482.984126984127,-1033.0,266.9832960863748,5370.0,-769.7142857142857,-10200.0,2092.251753714562,11860.0,3279.063492063492,1001.0,2323.5695903211135,8850.0,829.8888888888889,-14330.0,2671.20796107794,906.0
1130.0,burpees_normal_speed_10_TM07L_1534060644190.txt,5324.0,2397.936507936508,-1370.0,1992.4470841155385,6804.0,1212.2698412698412,-4364.0,2721.3977682632208,4825.0,1261.4761904761904,-2270.0,1925.1805265761013,949.0,-510.2063492063492,-1427.0,285.64009379784875,1463.0,674.1587301587301,195.0,257.60066659583697,1753.0,482.2857142857143,61.0,255.91041959471457,13498.0,-1103.4126984126983,-10277.0,2859.167065913409,10636.0,2743.9206349206347,-2050.0,2577.282228850379,13530.0,823.8888888888889,-3390.0,2560.8096382949334,1067.0
1134.0,burpees_normal_speed_10_TM07L_1534060644190.txt,5324.0,2273.190476190476,-1370.0,2054.6462442328343,6804.0,1077.2539682539682,-4364.0,2733.458390605111,4825.0,1240.6507936507937,-2270.0,1935.9817810953778,949.0,-507.95238095238096,-1427.0,286.1533216691781,1463.0,682.8571428571429,195.0,252.59267587923864,1753.0,491.92063492063494,61.0,249.2260472580032,13498.0,-1080.7460317460318,-10277.0,2864.326205563738,10636.0,2830.5238095238096,-2050.0,2527.5189917102944,13530.0,920.2857142857143,-3390.0,2493.769264157601,1071.0
1135.0,burpees_normal_speed_10_TM07L_1534060644190.txt,5324.0,2234.15873015873,-1370.0,2065.3158955936765,6804.0,1035.2698412698412,-4364.0,2733.361030450507,4825.0,1229.7142857142858,-2270.0,1941.0591092075963,949.0,-506.95238095238096,-1427.0,286.31645184843694,1463.0,685.6666666666666,195.0,250.70082414265505,1753.0,494.3492063492063,61.0,247.35120380453682,13498.0,-1070.7460317460318,-10277.0,2865.9602509920223,10636.0,2858.6190476190477,-2050.0,2508.658544171414,13530.0,944.5555555555555,-3390.0,2475.008965625845,1072.0
1136.0,burpees_normal_speed_10_TM07L_1534060644190.txt,5324.0,2192.063492063492,-1370.0,2074.5552253436185,6804.0,984.3809523809524,-4364.0,2727.809119874418,4825.0,1216.7142857142858,-2270.0,1946.9077999655813,949.0,-505.8095238095238,-1427.0,286.4801888743994,1463.0,688.5873015873016,195.0,248.60712852265226,1753.0,496.7142857142857,61.0,245.38044382546371,13498.0,-1059.2698412698412,-10277.0,2867.601612263535,10636.0,2887.9523809523807,-2050.0,2487.6678962859937,13530.0,968.1428571428571,-3390.0,2455.336872341966,1073.0
1295.0,burpees_normal_speed_10_TM07L_1534060644190.txt,6616.0,2705.873015873016,-2152.0,2555.1332740448356,4968.0,1038.984126984127,-3920.0,1747.7492299273733,2692.0,213.47619047619048,-2494.0,1176.5303398353124,150.0,-531.4920634920635,-1227.0,306.191268128161,3024.0,759.7936507936508,181.0,399.8909592799969,1410.0,542.3650793650794,71.0,244.1701087084313,5506.0,-1316.888888888889,-8276.0,3065.031774350435,26240.0,3602.1746031746034,-2198.0,3998.9209211408697,10102.0,1423.5873015873017,-3290.0,2444.5620732881234,1232.0
1296.0,burpees_normal_speed_10_TM07L_1534060644190.txt,6616.0,2637.4444444444443,-2152.0,2566.324746112417,4968.0,1015.5555555555555,-3920.0,1755.228565005762,2692.0,180.3968253968254,-2494.0,1155.5718112508202,150.0,-528.1269841269841,-1227.0,305.86511322136613,3024.0,758.4285714285714,181.0,400.2865793679821,1410.0,544.8253968253969,71.0,241.9474442853467,5506.0,-1283.1746031746031,-8276.0,3061.7554976004426,26240.0,3588.6031746031745,-2198.0,4002.8533554392234,10102.0,1448.2222222222222,-3290.0,2422.323061512836,1233.0
1302.0,burpees_normal_speed_10_TM07L_1534060644190.txt,6616.0,2224.5714285714284,-2152.0,2542.4516597953857,4968.0,764.7460317460317,-3920.0,1730.7241908468218,2692.0,9.444444444444445,-2494.0,1020.4428320472944,150.0,-496.74603174603175,-1227.0,296.3499984082666,3024.0,754.6984126984127,181.0,401.4804713412691,1410.0,550.9047619047619,71.0,236.76807178263755,5506.0,-969.4920634920635,-8276.0,2966.581261823197,26240.0,3551.2380952380954,-2198.0,4014.7942088194895,10102.0,1509.3809523809523,-3290.0,2370.206255000657,1239.0
1303.0,burpees_normal_speed_10_TM07L_1534060644190.txt,6616.0,2148.253968253968,-2152.0,2527.965304275574,4968.0,713.0,-3920.0,1716.7801726750931,2692.0,-14.587301587301587,-2494.0,1004.875463876328,150.0,-489.8095238095238,-1227.0,292.5385476194854,3024.0,755.0793650793651,181.0,401.32338748386684,1410.0,550.7936507936508,71.0,236.8554860022456,5506.0,-900.0793650793651,-8276.0,2928.468697622433,26240.0,3554.9841269841268,-2198.0,4013.2493411122027,10102.0,1508.2380952380952,-3290.0,2371.107014593474,1240.0
1307.0,burpees_normal_speed_10_TM07L_1534060644190.txt,6616.0,1776.079365079365,-2152.0,2408.306226520283,4968.0,419.4761904761905,-3920.0,1502.276582682289,2692.0,-81.55555555555556,-2494.0,982.4315420257155,150.0,-461.06349206349205,-1227.0,273.3653394396657,3024.0,763.1746031746031,181.0,396.851582710006,1410.0,543.3492063492064,71.0,239.62673653468468,5506.0,-612.5079365079365,-8276.0,2736.5328715719934,26240.0,3635.809523809524,-2198.0,3968.5647151857697,10102.0,1433.6666666666667,-3290.0,2398.8046956227877,1244.0
1582.0,burpees_normal_speed_10_TM07L_1534060644190.txt,5110.0,1950.8095238095239,-1742.0,1927.6830556742568,6285.0,1015.1587301587301,-2615.0,2268.381618675912,5835.0,1505.936507936508,-1494.0,2302.421081082567,-84.0,-526.5555555555555,-1141.0,166.69353546861103,2212.0,730.7301587301587,341.0,300.46738894215514,1285.0,503.2857142857143,188.0,182.95702197347038,3160.0,-1268.6349206349207,-7414.0,1667.1072328610585,18128.0,3311.3333333333335,-592.0,3004.911184345796,8850.0,1034.015873015873,-2120.0,1831.2263253302947,1519.0
1587.0,burpees_normal_speed_10_TM07L_1534060644190.txt,5110.0,1780.5873015873017,-1742.0,1943.257538050731,6285.0,643.063492063492,-2615.0,2075.0096608637587,5835.0,1409.6507936507937,-1494.0,2334.8528872544257,-84.0,-524.6984126984127,-1141.0,167.68986686455665,2212.0,742.7301587301587,341.0,292.04767652919867,1285.0,505.984126984127,188.0,180.5616231207053,3160.0,-1249.952380952381,-7414.0,1677.1004300680868,18128.0,3431.3968253968255,-592.0,2920.6738260295815,8850.0,1060.6825396825398,-2120.0,1807.5027401522693,1524.0
1588.0,burpees_normal_speed_10_TM07L_1534060644190.txt,5110.0,1728.984126984127,-1742.0,1944.4521451826151,6285.0,549.6984126984127,-2615.0,1987.7398466350332,5835.0,1372.3809523809523,-1494.0,2339.212215259324,-84.0,-523.8253968253969,-1141.0,168.10600915000032,2212.0,745.047619047619,341.0,290.37469834299964,1285.0,505.5238095238095,188.0,180.9090715411989,3160.0,-1241.2539682539682,-7414.0,1681.2566725446577,18128.0,3454.4444444444443,-592.0,2904.036849816063,8850.0,1056.079365079365,-2120.0,1810.9912746408793,1525.0
1662.0,burpees_normal_speed_10_TM07L_1534060644190.txt,196.0,-2867.6666666666665,-7500.0,2338.3657237619,2474.0,-2020.920634920635,-8946.0,2856.522131394745,1400.0,-756.0952380952381,-3780.0,1599.3141041354686,-208.0,-558.936507936508,-882.0,149.3755683499376,1059.0,767.2380952380952,464.0,137.76203352224564,1247.0,497.04761904761904,36.0,359.23769777447376,1924.0,-1591.2380952380952,-4823.0,1494.5315558490463,6590.0,3675.6666666666665,640.0,1376.8942026028326,8470.0,969.6507936507936,-3641.0,3594.65046602062,1599.0
1663.0,burpees_normal_speed_10_TM07L_1534060644190.txt,555.0,-2849.777777777778,-7500.0,2360.41810432816,2474.0,-2029.031746031746,-8946.0,2851.2559935774652,1400.0,-760.031746031746,-3780.0,1596.2446854258053,-208.0,-558.1111111111111,-882.0,150.15133345750914,1059.0,764.1269841269841,464.0,142.3371159701267,1247.0,492.6507936507937,36.0,361.4118889956783,1924.0,-1582.8253968253969,-4823.0,1502.4498117288153,6590.0,3644.4920634920636,640.0,1422.7882084928588,8470.0,925.5238095238095,-3641.0,3616.433298409265,1600.0
