exercise,gyroX_max,gyroX_mean,gyroX_min,gyroX_std,gyroY_max,gyroY_mean,gyroY_min,gyroY_std,gyroZ_max,gyroZ_mean,gyroZ_min,gyroZ_std,highAccelX_max,highAccelX_mean,highAccelX_min,highAccelX_std,highAccelY_max,highAccelY_mean,highAccelY_min,highAccelY_std,highAccelZ_max,highAccelZ_mean,highAccelZ_min,highAccelZ_std,length_exercise,length_mvt,lowAccelX_max,lowAccelX_mean,lowAccelX_min,lowAccelX_std,lowAccelY_max,lowAccelY_mean,lowAccelY_min,lowAccelY_std,lowAccelZ_max,lowAccelZ_mean,lowAccelZ_min,lowAccelZ_std
freestyle_punches_waterbag_T11R_1531742535492.txt,5481.0,-643.5271317829457,-4281.0,2106.183022219636,10154.0,-674.5658914728682,-8556.0,3447.569029958286,4290.0,94.2248062015504,-10536.0,2200.9236492901896,109.0,-365.05426356589146,-1750.0,288.44386667072894,3673.0,334.4263565891473,-1506.0,671.5981263839284,1433.0,530.4496124031008,-1812.0,358.61615450141096,24410.0,129.0,5092.0,350.031007751938,-13508.0,2886.813167604722,32730.0,-656.5503875968992,-19065.0,6717.645456837491,10330.0,1306.6279069767443,-22122.0,3588.0638408604323
freestyle_punches_waterbag_T11R_1531742535492.txt,7203.0,111.35658914728683,-2232.0,1963.0253229965665,8008.0,478.8139534883721,-4149.0,1883.8943780414759,3488.0,601.8914728682171,-9180.0,2058.796922811923,329.0,-367.5813953488372,-1959.0,280.43260937551963,3663.0,295.27906976744185,-2227.0,688.0507564029182,1326.0,520.4186046511628,-369.0,236.88310334669882,24410.0,129.0,7297.0,326.31007751937983,-15592.0,2806.5101043111845,32637.0,-1048.4651162790697,-26270.0,6882.358820798778,9265.0,1205.953488372093,-7696.0,2371.0516155167875
freestyle_punches_waterbag_T11R_1531742535492.txt,7203.0,108.66666666666667,-2232.0,1964.290617553404,8008.0,470.3720930232558,-4149.0,1886.9857746125474,3488.0,603.968992248062,-9180.0,2057.238394433423,329.0,-369.6821705426357,-1959.0,279.6907607211077,3663.0,296.27906976744185,-2227.0,688.1235805701094,1326.0,519.1782945736434,-369.0,237.25113440233284,24410.0,129.0,7297.0,305.2325581395349,-15592.0,2799.0544595218553,32637.0,-1038.4341085271317,-26270.0,6883.088008214592,9265.0,1193.4728682170542,-7696.0,2374.760603321152
freestyle_punches_waterbag_T11R_1531742535492.txt,6956.0,188.37209302325581,-3890.0,2135.665572740759,11712.0,60.6124031007752,-6782.0,3027.798734513237,5440.0,227.015503875969,-10672.0,1938.1592909917783,587.0,-283.9612403100775,-1315.0,247.33022596005046,3673.0,322.7519379844961,-1956.0,722.7123177547869,1088.0,462.3643410852713,-1603.0,296.0918865504554,24410.0,129.0,9874.0,1162.0852713178294,-9150.0,2474.867736462799,32730.0,-773.1705426356589,-23560.0,7228.152491434999,6888.0,624.3488372093024,-20037.0,2963.3478366198287
freestyle_punches_waterbag_T11R_1531742535492.txt,6956.0,183.12403100775194,-3890.0,2139.1750381563274,11712.0,35.27906976744186,-6782.0,3028.034371648814,5440.0,223.6124031007752,-10672.0,1938.564148531062,587.0,-285.05426356589146,-1315.0,247.4058946750486,3673.0,323.82945736434107,-1956.0,722.6314880788025,1088.0,462.7674418604651,-1603.0,295.9826988088764,24410.0,129.0,9874.0,1151.124031007752,-9150.0,2475.624671824492,32730.0,-762.3798449612403,-23560.0,7227.33364041699,6888.0,628.4651162790698,-20037.0,2962.2348247525456
freestyle_punches_waterbag_T11R_1531742535492.txt,6956.0,178.7674418604651,-3890.0,2141.8209962247515,11712.0,13.186046511627907,-6782.0,3026.6607289620815,5440.0,220.1705426356589,-10672.0,1938.6212123731093,587.0,-285.71317829457365,-1315.0,247.4142589425694,3673.0,324.48062015503876,-1956.0,722.5714075955485,1088.0,463.5968992248062,-1603.0,295.8649533407262,24410.0,129.0,9874.0,1144.5813953488373,-9150.0,2475.6988555559747,32730.0,-755.937984496124,-23560.0,7226.735951434024,6888.0,636.8217054263566,-20037.0,2961.052880864371
freestyle_punches_waterbag_T11R_1531742535492.txt,6648.0,171.45736434108528,-2680.0,2001.9243984217096,9912.0,149.63565891472868,-4482.0,2374.7530001099076,2284.0,286.48837209302326,-5810.0,1513.7854254539711,1206.0,-331.7596899224806,-1111.0,225.43613200284267,3673.0,353.6666666666667,-1484.0,615.4180912869992,842.0,502.27906976744185,-1624.0,278.6772600368173,24410.0,129.0,16060.0,684.1472868217054,-7113.0,2256.2548341387796,32730.0,-464.5426356589147,-18847.0,6155.949397493138,4420.0,1025.1472868217054,-20242.0,2788.1642092646935
freestyle_punches_waterbag_T11R_1531742535492.txt,6648.0,161.36434108527132,-2680.0,2008.6070730809965,9912.0,157.03100775193798,-4482.0,2374.7582309113086,2284.0,307.06201550387595,-5810.0,1486.8673484036938,1206.0,-333.7596899224806,-1111.0,225.75992417256677,3673.0,356.1240310077519,-1484.0,614.8770203228643,842.0,500.31007751937983,-1624.0,278.74343597791716,24410.0,129.0,16060.0,664.1472868217054,-7113.0,2259.505601691355,32730.0,-439.95348837209303,-18847.0,6150.513466700952,4420.0,1005.3643410852713,-20242.0,2788.859575777527
freestyle_punches_waterbag_T11R_1531742535492.txt,6418.0,-370.0,-4652.0,2489.3538977262756,8550.0,55.457364341085274,-8554.0,2939.359166999012,6926.0,-142.13953488372093,-6369.0,3037.8531912565995,539.0,-128.87596899224806,-582.0,276.20415365472695,3673.0,370.7984496124031,-654.0,583.7014083074304,1184.0,352.7519379844961,-1887.0,306.2991805155478,24410.0,129.0,9393.0,2713.4031007751937,-1825.0,2764.397963728325,32730.0,-292.91472868217056,-10542.0,5838.835090943612,7842.0,-473.50387596899225,-22875.0,3065.1036155100833
freestyle_punches_waterbag_T11R_1531742535492.txt,6418.0,-356.25581395348837,-4652.0,2481.7449011452536,8550.0,52.76744186046512,-8554.0,2939.763666392961,6926.0,-154.54263565891472,-6369.0,3034.4922943543825,539.0,-129.52713178294573,-582.0,276.83495978875266,3673.0,371.73643410852713,-654.0,583.6807308925918,1184.0,350.4341085271318,-1887.0,305.9794173265897,24410.0,129.0,9393.0,2706.829457364341,-1825.0,2770.7609320479064,32730.0,-283.4108527131783,-10542.0,5838.627021307646,7842.0,-496.74418604651163,-22875.0,3061.891570375324
freestyle_punches_waterbag_T11R_1531742535492.txt,6418.0,-343.1240310077519,-4652.0,2474.4534150486897,8550.0,47.58914728682171,-8554.0,2940.594672033839,6926.0,-167.6124031007752,-6369.0,3030.7914094085986,539.0,-130.05426356589146,-582.0,277.35875656802557,3673.0,372.68992248062017,-654.0,583.6532146538518,1184.0,348.38759689922483,-1887.0,305.7191907534776,24410.0,129.0,9393.0,2701.5193798449613,-1825.0,2776.0396985318152,32730.0,-273.7596899224806,-10542.0,5838.350617596327,7842.0,-517.2868217054264,-22875.0,3059.2533254501986
freestyle_punches_waterbag_T11R_1531742535492.txt,6901.0,57.72093023255814,-3435.0,1700.2160982906344,11134.0,279.2015503875969,-6966.0,2471.1413556664615,3720.0,287.3333333333333,-5828.0,1348.2304162153937,1406.0,-372.6744186046512,-1667.0,266.56229228569566,3217.0,273.8837209302326,-1824.0,585.7026846541225,1049.0,480.8139534883721,-1096.0,243.93774075833176,24410.0,129.0,18061.0,274.29457364341084,-12676.0,2667.3096124744216,28173.0,-1263.1162790697674,-22248.0,5858.789015535638,6490.0,809.5271317829457,-14968.0,2441.5093118727277
freestyle_punches_waterbag_T11R_1531742535492.txt,6901.0,46.86821705426357,-3435.0,1703.7332096561004,11134.0,273.95348837209303,-6966.0,2472.5922406342634,3720.0,278.7751937984496,-5828.0,1348.1348008470238,1406.0,-373.5968992248062,-1667.0,266.3262953884015,3217.0,274.95348837209303,-1824.0,585.6853472170594,1049.0,481.06201550387595,-1096.0,243.91218168437385,24410.0,129.0,18061.0,265.09302325581393,-12676.0,2664.9485614227283,28173.0,-1252.4341085271317,-22248.0,5858.614035712928,6490.0,811.9922480620155,-14968.0,2441.257189237123
freestyle_punches_waterbag_T11R_1531742535492.txt,8890.0,537.2093023255813,-4440.0,2758.8025841001727,12225.0,-231.28682170542635,-12028.0,3454.1152159276767,2664.0,551.062015503876,-7226.0,1657.6193572783925,-16.0,-369.5736434108527,-1395.0,238.94376218558855,3673.0,308.92248062015506,-1565.0,626.1905612062501,1116.0,487.86046511627904,-1735.0,333.3554724358174,24410.0,129.0,3842.0,305.51937984496124,-9952.0,2392.3043810465697,32730.0,-912.5581395348837,-19656.0,6263.318365824262,7168.0,879.9457364341085,-21350.0,3335.6485977010466
freestyle_punches_waterbag_T11R_1531742535492.txt,8890.0,543.6124031007752,-4440.0,2755.698225127338,12225.0,-216.63565891472868,-12028.0,3452.836650716481,2664.0,552.1085271317829,-7226.0,1657.2604099099347,-16.0,-371.27906976744185,-1395.0,238.59517154927488,3673.0,310.6356589147287,-1565.0,626.0629453425652,1116.0,486.70542635658916,-1735.0,333.5536970241068,24410.0,129.0,3842.0,288.38759689922483,-9952.0,2388.8011615075798,32730.0,-895.4263565891473,-19656.0,6262.0474110100295,7168.0,868.3875968992248,-21350.0,3337.637341064778
freestyle_punches_waterbag_T11R_1531742535492.txt,6317.0,180.12403100775194,-2768.0,1942.2483307358314,11265.0,44.5968992248062,-6692.0,2786.112876615072,4068.0,472.51162790697674,-6010.0,1703.8069695000254,1316.0,-333.2170542635659,-1322.0,287.1078565093262,3673.0,323.2093023255814,-1372.0,596.9373485029988,928.0,481.38759689922483,-1124.0,275.5151512983655,24410.0,129.0,17165.0,668.5891472868217,-9220.0,2873.1926047419443,32730.0,-769.8139534883721,-17727.0,5971.00286641543,5280.0,815.6356589147287,-15245.0,2757.1931802842555
freestyle_punches_waterbag_T11R_1531742535492.txt,6317.0,174.5891472868217,-2768.0,1944.8668479985458,11265.0,34.44186046511628,-6692.0,2788.1490777568747,4068.0,479.5503875968992,-6010.0,1700.1724175489908,1316.0,-333.15503875968994,-1322.0,287.0898283206735,3673.0,323.51162790697674,-1372.0,596.9695751810644,928.0,481.4108527131783,-1124.0,275.50597238317437,24410.0,129.0,17165.0,669.2248062015503,-9220.0,2873.006219646913,32730.0,-766.6821705426356,-17727.0,5971.337061046945,5280.0,815.8062015503876,-15245.0,2757.1255612659793
freestyle_punches_waterbag_T11R_1531742535492.txt,14712.0,511.3953488372093,-3970.0,3137.0173120204004,7023.0,-191.32558139534885,-9275.0,2810.655823610142,7160.0,-39.201550387596896,-6933.0,3533.515451138579,1754.0,-190.42635658914728,-3050.0,463.8383469619595,3673.0,468.7596899224806,-463.0,594.6764584523278,3305.0,218.68217054263565,-2584.0,686.184593701106,24410.0,129.0,21544.0,2097.9612403100773,-26503.0,4639.773410757625,32730.0,687.4806201550388,-8630.0,5948.281512731186,29050.0,-1814.5581395348838,-29848.0,6863.023953025117
freestyle_punches_waterbag_T11R_1531742535492.txt,14712.0,511.6821705426357,-3970.0,3136.977224834881,7023.0,-215.31782945736435,-9275.0,2810.3992598486343,7160.0,-65.53488372093024,-6933.0,3521.4562618115456,1754.0,-191.1705426356589,-3050.0,464.0666056052563,3673.0,469.3255813953488,-463.0,594.5838639700918,3305.0,218.27131782945736,-2584.0,686.0626765274665,24410.0,129.0,21544.0,2090.4883720930234,-26503.0,4642.060291704197,32730.0,693.2325581395348,-8630.0,5947.342603150098,29050.0,-1818.7209302325582,-29848.0,6861.7877237103185
freestyle_punches_waterbag_T11R_1531742535492.txt,14712.0,511.09302325581393,-3970.0,3137.0653096332044,7023.0,-237.29457364341084,-9275.0,2808.0118645223797,7160.0,-92.55038759689923,-6933.0,3508.0741310253666,1754.0,-191.8372093023256,-3050.0,464.2916781018708,3673.0,469.8062015503876,-463.0,594.5060065602704,3305.0,218.0,-2584.0,685.9812201328838,24410.0,129.0,21544.0,2083.8682170542634,-26503.0,4644.289212267587,32730.0,698.1317829457364,-8630.0,5946.547479656584,29050.0,-1821.4418604651162,-29848.0,6860.970195956001
freestyle_punches_waterbag_T11R_1531742535492.txt,14712.0,510.2480620155039,-3970.0,3137.1923928665096,7023.0,-259.3178294573643,-9275.0,2804.5729286751935,7160.0,-120.16279069767442,-6933.0,3493.5643125760043,1754.0,-192.33333333333334,-3050.0,464.4703188400022,3673.0,470.1860465116279,-463.0,594.4464437535808,3305.0,217.80620155038758,-2584.0,685.9232495959299,24410.0,129.0,21544.0,2078.860465116279,-26503.0,4646.090980841088,32730.0,702.0232558139535,-8630.0,5945.937339984121,29050.0,-1823.3720930232557,-29848.0,6860.390939650605
freestyle_punches_waterbag_T11R_1531742535492.txt,10530.0,-16.325581395348838,-5298.0,2856.393065790072,14174.0,463.5891472868217,-9295.0,3659.1181882823626,3478.0,334.2325581395349,-8800.0,1981.2962948519805,271.0,-331.1240310077519,-2912.0,373.53773252661375,3673.0,321.2403100775194,-1784.0,665.5071230741283,963.0,471.3720930232558,-2753.0,380.60981229484383,24410.0,129.0,6716.0,689.6124031007752,-25120.0,3737.2199420785983,32730.0,-788.9612403100775,-21849.0,6656.584941576532,5636.0,714.6899224806201,-31530.0,3808.05379425971
freestyle_punches_waterbag_T11R_1531742535492.txt,10530.0,-13.263565891472869,-5298.0,2856.0206349902846,14174.0,464.85271317829455,-9295.0,3659.1322060803723,3478.0,332.1085271317829,-8800.0,1983.8284374864286,271.0,-334.6511627906977,-2912.0,371.32925608470254,3673.0,323.27906976744185,-1784.0,664.9611710555947,963.0,469.2170542635659,-2753.0,380.6913727278041,24410.0,129.0,6716.0,654.3023255813954,-25120.0,3715.08668010555,32730.0,-768.5348837209302,-21849.0,6651.100327256141,5636.0,693.1085271317829,-31530.0,3808.864176661442
freestyle_punches_waterbag_T11R_1531742535492.txt,8748.0,162.93023255813952,-4172.0,2364.936290718415,8904.0,295.06976744186045,-5854.0,2671.9174972820506,4325.0,379.69767441860466,-8348.0,2134.4287936290293,984.0,-321.04651162790697,-977.0,232.23919715407095,3673.0,341.47286821705427,-1528.0,702.2959899225115,1073.0,468.5581395348837,-2186.0,346.13562883140423,24410.0,129.0,13842.0,790.2325581395348,-5779.0,2324.251490774866,32730.0,-586.0232558139535,-19280.0,7024.263793123977,6730.0,686.1860465116279,-25868.0,3463.6542339870293
freestyle_punches_waterbag_T11R_1531742535492.txt,8748.0,158.7674418604651,-4172.0,2365.8556443429056,8904.0,310.6356589147287,-5854.0,2659.978920669487,4325.0,370.5736434108527,-8348.0,2141.596774952606,984.0,-325.6821705426357,-977.0,226.89992922597384,3673.0,342.52713178294573,-1528.0,701.9736693503826,1073.0,466.6434108527132,-2186.0,345.60616581706876,24410.0,129.0,13842.0,743.9069767441861,-5779.0,2270.9121805794407,32730.0,-575.4806201550388,-19280.0,7021.039297288872,6730.0,667.0697674418604,-25868.0,3458.352868839005
freestyle_punches_waterbag_T11R_1531742535492.txt,8748.0,154.06201550387595,-4172.0,2366.703194688559,8904.0,322.7984496124031,-5854.0,2651.5822852233114,4325.0,354.51162790697674,-8348.0,2153.780934616346,984.0,-329.031007751938,-977.0,222.84225565634483,3673.0,343.2403100775194,-1528.0,701.733130978154,1073.0,464.72093023255815,-2186.0,344.9871595605087,24410.0,129.0,13842.0,710.4496124031008,-5779.0,2230.3891405188424,32730.0,-568.3720930232558,-19280.0,7018.638389662208,6730.0,647.7906976744187,-25868.0,3452.1331645140503
freestyle_punches_waterbag_T11R_1531742535492.txt,6731.0,-286.82945736434107,-2975.0,1795.5574696839933,9208.0,-343.07751937984494,-6300.0,2520.72040053906,4455.0,-340.2015503875969,-5815.0,2565.4371593229635,1497.0,-299.8062015503876,-1113.0,265.32904328633214,3663.0,346.5581395348837,-1460.0,567.800621188029,823.0,449.0387596899225,-1977.0,268.2139247381642,24410.0,129.0,18973.0,1003.8837209302326,-7130.0,2654.9815519248054,32634.0,-534.984496124031,-18600.0,5679.809646877064,4238.0,491.6356589147287,-23772.0,2683.8634493312074
freestyle_punches_waterbag_T11R_1531742535492.txt,14155.0,482.61240310077517,-4616.0,3520.347637552286,7830.0,-730.4418604651163,-4134.0,3014.0365062564374,4570.0,-145.52713178294573,-5815.0,2494.9255627595867,431.0,-249.015503875969,-3396.0,384.27921539259955,3551.0,400.86046511627904,-378.0,583.145454413311,2707.0,264.27906976744185,-2102.0,617.606405011823,24410.0,129.0,8312.0,1512.3643410852712,-29965.0,3843.8658172347805,31514.0,8.062015503875969,-7788.0,5833.384228612413,23072.0,-1358.1317829457364,-25025.0,6177.517428875461
freestyle_punches_waterbag_T11R_1531742535492.txt,14155.0,505.86821705426354,-4616.0,3509.1833059395854,7830.0,-716.4263565891473,-4134.0,3007.775685554427,4570.0,-172.70542635658916,-5815.0,2501.743618218791,431.0,-245.72868217054264,-3396.0,385.5045142394976,3551.0,403.8217054263566,-378.0,583.0464637575584,2707.0,261.48837209302326,-2102.0,616.6168927639434,24410.0,129.0,8312.0,1545.2480620155038,-29965.0,3856.1080383736007,31514.0,37.775193798449614,-7788.0,5832.4066447205,23072.0,-1386.077519379845,-25025.0,6167.618002281659
freestyle_punches_waterbag_T11R_1531742535492.txt,14155.0,530.8062015503876,-4616.0,3496.5997413503364,7830.0,-708.7674418604652,-4134.0,3004.981256471359,4570.0,-202.49612403100775,-5815.0,2513.2847565612187,431.0,-243.46511627906978,-3396.0,385.8806698342691,3551.0,406.3333333333333,-378.0,582.6074784606985,2707.0,260.1085271317829,-2102.0,616.0297938248158,24410.0,129.0,8312.0,1567.8372093023256,-29965.0,3859.875511655739,31514.0,62.96124031007752,-7788.0,5828.02743135904,23072.0,-1399.8294573643411,-25025.0,6161.759330646807
freestyle_punches_waterbag_T11R_1531742535492.txt,14155.0,552.1550387596899,-4616.0,3483.811455435726,7830.0,-711.6744186046511,-4134.0,3006.192164627638,4570.0,-240.10852713178295,-5815.0,2535.2796019383827,431.0,-240.03875968992247,-3396.0,387.0668022750719,3551.0,409.72093023255815,-378.0,582.3523549034793,2707.0,260.04651162790697,-2102.0,615.9967261031243,24410.0,129.0,8312.0,1602.0852713178294,-29965.0,3871.741749182078,31514.0,96.89147286821705,-7788.0,5825.466184725463,23072.0,-1400.4341085271317,-25025.0,6161.4368084443195
freestyle_punches_waterbag_T11R_1531742535492.txt,15820.0,56.84496124031008,-8660.0,4375.2430101252885,9876.0,381.4573643410853,-7864.0,2743.600166773782,6961.0,-471.95348837209303,-7829.0,3304.3440013215586,618.0,-289.3410852713178,-2122.0,348.12281184509874,3673.0,349.031007751938,-588.0,459.2607330329992,668.0,131.64341085271317,-1126.0,336.3310961326282,24410.0,129.0,10188.0,1108.093023255814,-17225.0,3483.04291900833,32730.0,-510.7751937984496,-9884.0,4594.566664211093,2684.0,-2686.217054263566,-15260.0,3363.85967853809
freestyle_punches_waterbag_T11R_1531742535492.txt,17340.0,120.01550387596899,-5635.0,4601.443416514296,14210.0,373.13178294573646,-18930.0,4925.220980733766,3039.0,-1537.139534883721,-8258.0,2484.094973980042,1432.0,-348.1085271317829,-3365.0,508.0044789466378,3661.0,440.5348837209302,-1135.0,720.1416098426365,3174.0,-30.635658914728683,-2409.0,850.7892561651256,24410.0,129.0,18324.0,521.2558139534884,-29651.0,5081.4723633372705,32615.0,404.4573643410853,-15352.0,7203.6430616387515,27748.0,-4308.550387596899,-28096.0,8508.893807512195
freestyle_punches_waterbag_T11R_1531742535492.txt,17340.0,132.08527131782947,-5635.0,4602.090630611211,14210.0,531.3643410852713,-18930.0,5102.984080935488,3039.0,-1524.5116279069769,-8258.0,2493.788778258267,1432.0,-341.31007751937983,-3365.0,510.7989269035079,3661.0,440.3643410852713,-1135.0,720.1312156690666,3174.0,-32.248062015503876,-2409.0,850.1381783918989,24410.0,129.0,18324.0,589.2635658914729,-29651.0,5109.46629661458,32615.0,402.72868217054264,-15352.0,7203.536982526294,27748.0,-4324.612403100775,-28096.0,8502.414150101427
freestyle_punches_waterbag_T11R_1531742535492.txt,17340.0,109.31782945736434,-5635.0,4704.840268583276,14210.0,745.3643410852713,-9353.0,4804.767928087787,5074.0,503.15503875968994,-8258.0,2818.819739851272,324.0,-376.2093023255814,-3365.0,480.28249620696226,3661.0,367.6666666666667,-1135.0,711.296520154101,3174.0,6.705426356589148,-2409.0,818.7715302808529,24410.0,129.0,7241.0,239.1705426356589,-29651.0,4804.472226679844,32615.0,-325.14728682170545,-15352.0,7115.024408229364,27748.0,-3935.046511627907,-28096.0,8188.934158611227
freestyle_punches_waterbag_T11R_1531742535492.txt,17340.0,83.93023255813954,-5635.0,4704.509200268077,14210.0,806.2248062015503,-9353.0,4744.502602091693,5074.0,509.06201550387595,-8258.0,2816.501780111994,324.0,-376.85271317829455,-3365.0,480.1798344887178,3661.0,371.48062015503876,-1135.0,708.6134469508834,3174.0,18.25581395348837,-2409.0,812.0120677123371,24410.0,129.0,7241.0,232.70542635658916,-29651.0,4803.439995206399,32615.0,-286.9922480620155,-15352.0,7088.194920182566,27748.0,-3819.4961240310076,-28096.0,8121.309121421742
freestyle_punches_waterbag_T11R_1531742535492.txt,5670.0,36.651162790697676,-2474.0,1874.117265754579,11934.0,-185.94573643410854,-5260.0,2684.8225538143042,2804.0,198.74418604651163,-4262.0,1330.7274753815918,362.0,-316.49612403100775,-768.0,211.74605678261048,3673.0,328.93798449612405,-1529.0,608.614085853286,1132.0,506.5426356589147,-106.0,222.8206260002068,24410.0,129.0,7622.0,836.1937984496124,-3681.0,2119.5921264387734,32730.0,-711.9147286821706,-19295.0,6087.857537024786,7320.0,1066.7286821705427,-5061.0,2230.327907337625
freestyle_punches_waterbag_T11R_1531742535492.txt,5670.0,29.899224806201552,-2474.0,1879.6417620992356,11934.0,-197.96124031007753,-5260.0,2683.257230619802,2804.0,202.6124031007752,-4262.0,1329.545818304116,362.0,-315.6589147286822,-768.0,211.68658643602808,3673.0,330.0,-1529.0,608.4839896209266,1132.0,506.3255813953488,-106.0,222.93392248288427,24410.0,129.0,7622.0,844.5736434108527,-3681.0,2118.994844905811,32730.0,-701.2635658914729,-19295.0,6086.544817925463,7320.0,1064.4961240310076,-5061.0,2231.495424611707
freestyle_punches_waterbag_T11R_1531742535492.txt,6545.0,15.124031007751938,-3344.0,1855.480118155709,10328.0,188.52713178294573,-4334.0,2670.944659893057,3972.0,253.984496124031,-8774.0,2713.8466702740875,1524.0,-309.015503875969,-2312.0,352.385996292066,3673.0,303.06976744186045,-2237.0,629.350039053766,1305.0,509.91472868217056,-593.0,296.3441841583805,24410.0,129.0,19244.0,911.0232558139535,-19124.0,3525.652684400073,32730.0,-970.9069767441861,-26376.0,6295.305036843256,9058.0,1099.6976744186047,-9938.0,2966.423705945878
freestyle_punches_waterbag_T11R_1531742535492.txt,14640.0,-599.9767441860465,-4834.0,3778.320610041906,4987.0,214.69767441860466,-4360.0,2257.425291554003,3904.0,-786.1162790697674,-6880.0,2434.435550042565,718.0,-275.04651162790697,-2969.0,443.5957101570838,3673.0,461.8837209302326,-321.0,501.59007522183543,3075.0,311.91472868217056,-1750.0,658.8880077331019,24410.0,129.0,11182.0,1250.8294573643411,-25698.0,4438.029607699005,32730.0,619.046511627907,-7216.0,5017.469735304317,26750.0,-880.8372093023256,-21506.0,6590.857989943696
freestyle_punches_waterbag_T11R_1531742535492.txt,14640.0,-587.2945736434109,-4834.0,3774.98247595912,4987.0,201.0,-4360.0,2259.3895608106186,3904.0,-764.9147286821706,-6880.0,2424.902688224725,718.0,-277.31007751937983,-2969.0,443.4816406580719,3673.0,463.8759689922481,-321.0,500.8514782309462,3075.0,309.13178294573646,-1750.0,657.6994158124801,24410.0,129.0,11182.0,1228.2325581395348,-25698.0,4436.885310439541,32730.0,639.062015503876,-7216.0,5010.042494131066,26750.0,-908.6744186046511,-21506.0,6578.953191526263
freestyle_punches_waterbag_T11R_1531742535492.txt,7927.0,332.3178294573643,-3600.0,2185.785245714398,11833.0,-190.08527131782947,-8434.0,3271.619705968971,5471.0,758.8914728682171,-7725.0,2638.1283796481257,527.0,-267.0,-1225.0,347.77583477004265,3673.0,341.28682170542635,-1722.0,657.0778729748101,1076.0,479.0077519379845,-919.0,273.0160965986035,24410.0,129.0,9276.0,1330.3488372093022,-8252.0,3480.7169579591528,32730.0,-587.9767441860465,-21222.0,6572.543484148085,6768.0,790.2403100775193,-13190.0,2732.992035341011
freestyle_punches_waterbag_T11R_1531742535492.txt,7927.0,331.93798449612405,-3600.0,2185.980274784983,11833.0,-191.24806201550388,-8434.0,3271.8182588943564,5471.0,791.1860465116279,-7725.0,2596.319247895235,527.0,-268.2325581395349,-1225.0,347.6182243053233,3673.0,339.9612403100775,-1722.0,656.9032510944436,1076.0,477.27131782945736,-919.0,272.6064514534295,24410.0,129.0,9276.0,1318.0697674418604,-8252.0,3479.1387902262504,32730.0,-601.2325581395348,-21222.0,6570.796016408072,6768.0,772.9069767441861,-13190.0,2728.895485247478
freestyle_punches_waterbag_T11R_1531742535492.txt,7927.0,331.72093023255815,-3600.0,2186.095935025869,11833.0,-188.48837209302326,-8434.0,3271.2128463601784,5471.0,826.3023255813954,-7725.0,2547.556278833242,527.0,-269.4341085271318,-1225.0,347.26156039435085,3673.0,338.4108527131783,-1722.0,656.7228964287741,1076.0,475.4031007751938,-919.0,272.0314641549945,24410.0,129.0,9276.0,1306.0852713178294,-8252.0,3475.5788637268033,32730.0,-616.7984496124031,-21222.0,6568.993201230313,6768.0,754.2713178294574,-13190.0,2723.1467113890562
freestyle_punches_waterbag_T11R_1531742535492.txt,15536.0,-529.4728682170543,-5116.0,4302.310936210473,6650.0,675.7054263565891,-4155.0,2418.146780087687,4970.0,-75.37984496124031,-6538.0,2446.376322727781,418.0,-230.86046511627907,-3256.0,428.59893009421637,3602.0,516.6356589147287,-212.0,443.95296305578114,3369.0,251.7674418604651,-2100.0,724.0801763231652,24410.0,129.0,8185.0,1691.9612403100775,-28562.0,4288.496349980777,32028.0,1167.5581395348838,-6120.0,4440.823607288012,29696.0,-1482.3720930232557,-25006.0,7242.931118586598
freestyle_punches_waterbag_T11R_1531742535492.txt,6926.0,70.21705426356588,-3481.0,1971.1615387619504,12314.0,407.6279069767442,-6408.0,2879.4566329587456,4860.0,542.2325581395348,-7900.0,2547.1840963099203,656.0,-297.2403100775194,-1370.0,261.2819590258828,3657.0,341.6744186046512,-1464.0,645.032220159276,1085.0,450.71317829457365,-2042.0,370.22219244407916,24410.0,129.0,10562.0,1027.8527131782946,-9707.0,2615.5655163510264,32578.0,-584.4418604651163,-18644.0,6452.2762116207105,6852.0,507.90697674418607,-24426.0,3704.5990324566933
freestyle_punches_waterbag_T11R_1531742535492.txt,6926.0,64.57364341085271,-3481.0,1972.501028893877,12314.0,412.72093023255815,-6408.0,2877.8167885372113,4860.0,520.4418604651163,-7900.0,2547.9843807991665,656.0,-301.06976744186045,-1370.0,256.7950966373321,3657.0,341.5968992248062,-1464.0,645.0555513793445,1085.0,451.1162790697674,-2042.0,370.29689582961197,24410.0,129.0,10562.0,989.5736434108527,-9707.0,2570.662031021854,32578.0,-585.2170542635658,-18644.0,6452.50979387241,6852.0,511.9612403100775,-24426.0,3705.350680104172
freestyle_punches_waterbag_T11R_1531742535492.txt,6926.0,59.007751937984494,-3481.0,1973.7143580384013,12314.0,412.13953488372096,-6408.0,2877.9018799079836,4860.0,493.14728682170545,-7900.0,2545.795050485135,656.0,-303.4108527131783,-1370.0,254.05872882819526,3657.0,340.95348837209303,-1464.0,645.304577559905,1085.0,451.86046511627904,-2042.0,370.4538547550922,24410.0,129.0,10562.0,966.2170542635658,-9707.0,2543.343078512881,32578.0,-591.6434108527131,-18644.0,6455.002641844988,6852.0,519.3410852713179,-24426.0,3706.912677890044
